,time,format,font,color,data_unix,danmuchi,ID,rowID,danmu
1111,391.59300,1,25,15138834,1510916588,0,7b38f279,3969871973,背后即是祖国，我们无路可退
1112,390.59000,1,25,15138834,1510916808,0,199c4ce2,3969877417,背后即是祖国，我们无路可退！
1113,175.62000,1,25,15138834,1510918969,0,f8f364ac,3969972158,你们对力量一无所知
1114,360.58300,1,25,15138834,1510919171,0,f8f364ac,3969981032,满浦的对面就是吉林集安啊
1115,372.66300,1,25,15138834,1510919116,0,f8f364ac,3969982639,背后即是祖国，我们无路可退
1116,398.44300,5,25,15138834,1510919243,0,f8f364ac,3969985034,背后即是祖国，我们无路可退
1117,400.44600,1,25,15138834,1510921411,0,26ecba92,3970096273,背后即是祖国，我们无路可退
1118,75.65500,1,25,16777215,1510925553,0,ee2772a4,3970295270,中国红
1119,446.37000,1,25,16777215,1510926265,0,88617dd2,3970331928,感谢下方字幕君
1120,628.03800,1,25,16777215,1510928385,0,1e2f0008,3970447552,顺溜的等着。我去叫暴躁老哥。
1121,382.47500,1,25,15138834,1510928994,0,3a6bb5a9,3970479904,背后即是祖国，我们无路可退
1122,387.16800,1,25,15138834,1510929014,0,3a6bb5a9,3970481025,背后即是祖国，我们无路可退
1123,15.76600,1,25,15138834,1510928817,0,bdbdf618,3970484019,↑我们班的也是，等等，我们不会一个班的吧？↑
1124,29.21700,1,25,15138834,1510929202,0,a52aa132,3970492414,中国红
1125,394.29400,5,25,15138834,1510929807,0,b31533c8,3970529352,背后即是祖国，我们无路可退
1126,53.27200,1,25,16711680,1510931716,0,1b6b7655,3970626256,中国红
1127,186.30000,1,25,16711680,1510931848,0,1b6b7655,3970633157,一无所知
1128,625.85000,1,25,16711680,1510932289,0,1b6b7655,3970655708,集结号
1129,523.39500,1,25,16777215,1510933194,0,748140fd,3970700332,幸福着，并感激着
1130,388.43900,1,25,16711680,1510937815,0,dc53742b,3970880033,背后即是祖国，我们无路可退
1131,128.66000,1,25,15138834,1510941557,0,9cc8e272,3970968001,中国????????
1132,45.26700,1,25,16777215,1510942122,0,34645d83,3970977817,666
1133,355.53600,1,25,16711731,1510965828,0,c78a0469,3971194064,找事啊！你们
1134,136.80200,4,18,13369344,1510969926,0,c732a1e6,3971294031,太好了
1135,138.86700,4,18,13369344,1510969941,0,c732a1e6,3971294469,总算可以回家了
1136,403.64400,1,25,16777215,1510972857,0,e02aafb6,3971386061,背后即是祖国，我们无路可退
1137,146.10300,1,25,15138834,1510973688,0,cb0f1a7d,3971413390,中国红
1138,68.27200,5,25,15138834,1510977810,0,7053a531,3971561383,被打回家吗？
1139,166.72500,5,25,15138834,1510977917,0,7053a531,3971565572,不存在的
1140,46.21900,5,25,16777215,1510980860,0,a5a2e16c,3971690375,中国红！
1141,49.97900,5,25,15138834,1510980871,0,a5a2e16c,3971690883,中国红
1142,54.21900,4,25,15138834,1510980799,0,a5a2e16c,3971691860,中国红
1143,72.61900,4,25,15138834,1510980674,0,a5a2e16c,3971693518,打你回家
1144,142.85100,4,25,15138834,1510981084,0,a5a2e16c,3971701440,做你的春秋大梦！
1145,169.41100,4,25,15138834,1510981135,0,a5a2e16c,3971703022,你们对力量一无所知
1146,174.01100,5,25,15138834,1510981053,0,a5a2e16c,3971703506,你们对力量一无所知
1147,189.29100,5,25,15138834,1510981172,0,a5a2e16c,3971704740,德玛西亚！233
1148,307.89300,1,25,16777215,1510981472,0,3972911f,3971718278,去你妹的  自己领袖的儿子死了你说是好事儿？你是个什么东西！！！
1149,389.81700,5,25,15138834,1510981385,0,a5a2e16c,3971718474,背后即是祖国，我们无路可退
1150,397.41700,5,25,15138834,1510981496,0,a5a2e16c,3971719346,背后即是祖国，我们无路可退
1151,405.37700,5,25,15138834,1510981516,0,a5a2e16c,3971720322,背后即是祖国，我们无路可退
1152,417.65700,5,25,15138834,1510981535,0,a5a2e16c,3971721151,背后即是祖国，我们无路可退
1153,483.61600,5,25,15138834,1510981370,0,a5a2e16c,3971725159,胜利的歌我要再唱一遍
1154,460.43700,1,25,16777215,1510981920,0,45a2f1c6,3971738567,骄傲的少年
1155,485.55100,1,25,16777215,1510981979,0,45a2f1c6,3971741176,如今我整装待发充满正能量
1156,72.57100,1,25,15138834,1510985735,0,cf0d722f,3971903031,暗中窥视
1157,172.59100,1,25,15138834,1510985763,0,cf0d722f,3971907968,你们对兔子的力量一无所知
1158,174.06200,1,25,16777215,1510986949,0,12c1bf46,3971953020,飞龙骑脸怎么赢
1159,34.04000,1,25,15138834,1510986985,0,23fc92e4,3971958400,先红为敬
1160,391.52400,1,25,16777215,1510987236,0,2913f15f,3971968443,背后即是祖国，我们无路可退。
1161,533.58300,1,25,15138834,1510987625,0,2913f15f,3971980833,胜利的歌我要再唱一遍
1162,37.71400,1,25,15138834,1510987772,0,8c41f728,3971986836,此乃中国红
1163,146.63900,1,25,15138834,1510988516,0,4e853cde,3972016438,中国红
1164,10.20000,1,25,16777215,1510991146,0,a13fbedd,3972123412,再来找虐
1165,474.14100,1,25,16777215,1510993784,0,6f7dec9d,3972239690,致敬！
1166,406.68200,1,25,15138834,1510994707,0,b5a41a76,3972266755,背后即是祖国，我们无路可退
1167,171.01200,1,25,16707842,1510995842,0,85ddf940,3972313812,@黄旭东
1168,374.29500,5,25,15138834,1510996085,0,85ddf940,3972323736,这里说一下，世袭并不是空穴来风，你以为彭老总为什么后来被迫害？
1169,38.40000,1,25,15138834,1510996107,0,268c1c97,3972324661,中国红
1170,42.92000,1,25,15138834,1510996117,0,268c1c97,3972325119,中国红
1171,45.44000,1,25,15138834,1510996033,0,268c1c97,3972325430,中国红
1172,61.26000,1,25,15138834,1510996057,0,268c1c97,3972326510,中国红
1173,67.88000,1,25,15138834,1510996066,0,268c1c97,3972326859,中国红
1174,83.00000,1,25,15138834,1510996175,0,268c1c97,3972327579,中国红
1175,85.12000,1,25,15138834,1510996181,0,268c1c97,3972327850,中国红
1176,88.14000,1,25,15138834,1510996187,0,268c1c97,3972328105,中国红
1177,89.86000,1,25,15138834,1510996193,0,268c1c97,3972328346,中国红
1178,97.38000,1,25,15138834,1510996203,0,268c1c97,3972328802,中国红
1179,122.90000,1,25,15138834,1510996233,0,268c1c97,3972330056,中国红
1180,124.72000,1,25,15138834,1510996239,0,268c1c97,3972330295,中国红
1181,134.34000,1,25,15138834,1510996233,0,268c1c97,3972330819,中国红
1182,139.26000,1,25,15138834,1510996259,0,268c1c97,3972331133,中国红
1183,154.08000,1,25,15138834,1510996277,0,268c1c97,3972331863,中国红
1184,408.33700,1,25,16777215,1511001176,0,f4a08309,3972564476,热血沸腾，这是印在骨子里的
1185,70.90000,1,25,15138834,1511001606,0,11a3f569,3972573992,中国红
1186,200.02100,1,25,16777215,1511003647,0,c3498fc7,3972674780,你爸爸永远是你爸爸
1187,65.83000,1,25,15138834,1511006302,0,b2faf697,3972812003,好的
1188,22.27200,1,25,15138834,1511006663,0,25ca2c00,3972830620,中国红！
1189,24.93400,1,25,16777215,1511008405,0,20319d8e,3972923192,神它安徽不分hf南北不一样总代表他人无语。。。
1190,390.84400,1,25,15138834,1511008475,0,7da98b9c,3972926028,背后即是祖国，我们无路可退
1191,178.12200,1,25,16711680,1511008930,0,83ba5877,3972951003,你对力量一无所知
1192,475.04400,1,25,16711680,1511009248,0,83ba5877,3972968417,雄赳赳气昂昂，跨过鸭绿江！！！
1193,566.27700,1,25,16777215,1511010980,0,539dabc1,3973065426,青山处处埋忠骨，何须马革裹尸还
1194,390.95300,1,25,16777215,1511011655,0,1deee3ef,3973103418,背后即使祖国，我们无路可退
1195,458.91200,1,25,16777215,1511012661,0,10d7e1a8,3973166518,莫谓言之不预
1196,38.06000,1,25,15138834,1511012925,0,57f2a7bb,3973176785,中国红
1197,97.73500,1,25,16777215,1511013557,0,7a799635,3973218729,中国红
1198,389.35500,1,25,15138834,1511013304,0,6557008f,3973218758,"背后既是祖国,我们无路可退"
1199,105.57500,1,25,15138834,1511013576,0,7a799635,3973219809,中国红
1200,475.69000,1,25,16777215,1511013327,0,885e6797,3973220108,彭老总最大的罪是没保护好毛岸英。。。
1201,392.79800,1,25,15138834,1511013814,0,7a799635,3973242569,背后即是祖国，我们无路可退
1202,97.34400,1,25,16777215,1511014701,0,1417ad2b,3973300391,南京的有嘛
1203,461.84500,1,25,15138834,1511015074,0,1417ad2b,3973324950,南京的我
1204,472.34100,1,25,15138834,1511015167,0,1417ad2b,3973326131,bgm骄傲的少年
1205,227.14100,1,25,16777215,1511016492,0,64b8d800,3973408068,这声音
1206,138.05900,1,25,16777215,1511017765,0,fe7e1914,3973487092,明明兔子就是同志。。。。你们到现在都没懂呢？
1207,206.63100,1,25,16711680,1511018777,0,23b81226,3973538198,好弱
1208,151.09400,1,25,16711680,1511018843,0,2350a223,3973541714,中国红。。。
1209,292.99100,1,25,16711680,1511018863,0,23b81226,3973542786,唉
1210,350.56600,1,25,204,1511018921,0,23b81226,3973545915,我是不是绿得发蓝了
1211,459.34500,1,25,16711731,1511019059,0,23b81226,3973553267,奔跑吧，骄傲的少年
1212,561.87000,1,25,16777215,1511020679,0,6da4316f,3973638492,看过，
1213,130.36000,1,25,15138834,1511024883,0,12728279,3973825166,可以调红色的呀~
1214,163.62000,1,25,15138834,1511025213,0,12728279,3973827752,这个配音演员声音好耳熟呀
1215,93.46700,1,25,16777215,1511025376,0,b0177ca0,3973836104,p86佩刀？？
1216,598.62300,1,25,15138834,1511025646,0,12728279,3973842450,不是建党伟业也不是建国大业
1217,69.14000,1,25,15138834,1511036869,0,903069f1,3974021416,中国红
1218,392.61800,5,25,15138834,1511050413,0,e5a299b9,3974118643,背后即是祖国，我们无路可退
1219,477.40000,5,25,15138834,1511050543,0,e5a299b9,3974120886,想起我姥姥的父亲，他参加过抗美援朝，最后在我们这回来的只有三个人
1220,131.61000,1,25,15138834,1511057440,0,76fcd8c9,3974314484,这样
1221,136.43900,1,25,15138834,1511057462,0,76fcd8c9,3974315395,中国红
1222,15.05900,1,25,15138834,1511061639,0,bea6d7b1,3974495577,中国红
1223,30.25900,1,25,15138834,1511061670,0,bea6d7b1,3974496971,★★★★★★★★★★★★
1224,351.51900,1,25,15138834,1511062034,0,bea6d7b1,3974512961,谢谢，那时候吃一块饼干比炸一个碉堡还难
1225,33.48900,1,25,16711680,1511063652,0,929ccfe0,3974586470,霍呀
1226,55.97700,1,25,16711680,1511063675,0,929ccfe0,3974587548,中国红
1227,191.49100,1,25,16711680,1511063898,0,929ccfe0,3974598036,你对力量一无所知
1228,396.05100,1,25,16711680,1511064083,0,929ccfe0,3974606723,背后即是祖国，我们无路可退
1229,390.78000,1,25,15138834,1511064550,0,2d0b9e2b,3974628501,背后即是祖国，我们无路可退！
1230,387.62500,5,25,15138834,1511065586,0,65db7d51,3974682587,背后即是祖国，我们无路可退
1231,41.74700,1,25,15138834,1511068808,0,2f6f4f7e,3974846982,★
1232,112.18000,1,25,16777215,1511070776,0,8ac131e2,3974948840,彭德怀啊
1233,171.81700,1,25,16777215,1511071843,0,bf4317b5,3975000183,你对真正的力量一无所知
1234,27.94100,1,25,15138834,1511072119,0,2aedffa4,3975013280,中国红(๑•̀ㅂ•́)و✧
1235,393.58200,5,25,15138834,1511072500,0,b3e5f1cc,3975031945,听到冲锋号眼泪再也崩不住了
1236,281.65900,1,25,15138834,1511072903,0,96d08196,3975054176,这拉升比德飞还牛逼啊不科学
1237,15.18700,1,25,15138834,1511073699,0,af57bf28,3975086100,此生无悔生华夏，来生还做种花家。
1238,97.54400,1,25,16777215,1511075088,0,f38b1a1e,3975151864,中国红
1239,76.04700,1,25,16777215,1511075321,0,bcfbe791,3975158117,banzi
1240,25.11900,1,25,16777215,1511075473,0,d340139b,3975165448,变色
1241,266.90300,1,25,16777215,1511076174,0,41f6f345,3975206060,ez
1242,28.50500,1,25,16711680,1511077905,0,3c8f61d9,3975269799,中国红
1243,127.24000,1,25,15138834,1511082013,0,2915c7d5,3975443587,烤年糕～～
1244,369.76900,1,25,16777215,1511082083,0,b62c9a3e,3975446592,我太爷爷参加过这次行动，还有一个军功章
1245,379.51800,5,25,15138834,1511082037,0,b62c9a3e,3975448615,背后即是祖国，我们无路可退！
1246,407.38200,1,25,16777215,1511085151,0,2d076fb6,3975583830,感谢
1247,137.13200,1,25,16711680,1511085433,0,e4a09c6b,3975594312,中国红
1248,165.05100,5,25,15138834,1511085673,0,6d4c1d02,3975604580,你对力量一无所知
1249,379.30400,5,25,15138834,1511085958,0,6d4c1d02,3975615502,背后即是祖国，我们已无路可退！
1250,396.10500,5,25,16707842,1511085899,0,6d4c1d02,3975623460,★★中国红加五星黄★是什么？是五星红旗！★★
1251,42.14700,1,25,15138834,1511086622,0,1da2f10,3975643516,中国红
1252,194.06000,1,25,16777215,1511087906,0,bfa125dc,3975769215,草丛兔
1253,395.88300,1,25,16777215,1511088025,0,6791ad7,3975774150,背后既是祖国，我们无路可退
1254,557.31200,1,25,16777215,1511088474,0,d4e5a5d5,3975793176,“一起走”“滚！！！”笑死我2333333
1255,177.12800,1,25,16777215,1511090132,0,d583c5c,3975875492,年糕
1256,101.95200,5,25,15138834,1511090613,0,96790cf7,3975885473,当年毛熊说好的派好多飞姬
1257,154.68800,5,25,15138834,1511090675,0,96790cf7,3975888152,兔子
1258,177.81300,5,25,15138834,1511090708,0,96790cf7,3975889580,一口毒奶
1259,233.13900,1,25,16777215,1511091676,0,48281ed0,3975931754,从此患上火力不足恐惧症
1260,390.73200,1,25,16711680,1511092446,0,7bad2b5,3975964923,背后即是祖国，我们无路可退！
1261,127.82900,1,25,15138834,1511092974,0,49b57cf,3975988014,中国红????????
1262,16.57700,1,25,15138834,1511092995,0,31a0f25a,3975988942,中国红
1263,177.89900,1,25,16777215,1511093755,0,f363dc8,3976022538,你闷对力量一无所知
1264,130.96400,1,18,15138834,1511097069,0,8a567e8,3976171410,中国红
1265,61.86600,1,25,16777215,1511099831,0,e958a6d2,3976304425,理想禁区紫毛大佬的配音
1266,593.77000,1,25,16777215,1511100231,0,9cc3e80e,3976324232,《我的战争》，我学校要求看
1267,167.16400,1,25,16777215,1511101644,0,b22e8ec7,3976395019,你对你爷爷一无所知！！！！！！！！！！！！
1268,395.54700,1,25,16777215,1511101862,0,b22e8ec7,3976405891,背后既是祖国，我们无路可退！！
1269,388.56500,1,25,16777215,1511101902,0,b22e8ec7,3976407882,背后既是祖国，我们无路可退！
1270,414.06400,5,25,16711680,1511102032,0,b22e8ec7,3976414291,中国军队的冲锋号，因为那意味着不死不休的冲锋！！！
1271,176.12400,1,25,16777215,1511103370,0,c0b84711,3976489343,不知道什么叫操作?
1272,214.27500,1,25,16777215,1511103421,0,c0b84711,3976496523,注意前方高能预警
1273,210.01500,5,25,15138834,1511103575,0,4f68a414,3976499449,不敢动不敢动
1274,27.15800,1,25,15138834,1511105190,0,8fefd4f8,3976588382,中国红
1275,400.71100,1,25,15138834,1511105373,0,49646a45,3976597391,背后即是祖国，我们无路可退
1276,459.41200,1,25,16777215,1511109655,0,3aa0e5c4,3976779122,只想告诉你们，现在很幸福
1277,110.46000,1,25,16777215,1511111362,0,efcbe41e,3976821147,拜托..这是F84
1278,287.60500,1,25,16777215,1511111588,0,efcbe41e,3976825965,喷气拉点大锤怎么会失速= =
1279,425.68500,1,25,16777215,1511141740,0,d0435930,3977052153,妈呀居然哭了
1280,86.23500,1,25,16777215,1511145238,0,ffd449e8,3977099481,19世纪属于英国，20世纪属于米国，21世纪属于中国...
1281,99.12200,1,25,15138834,1511149440,0,3d8a2b5c,3977168195,红
1282,23.56100,1,25,15138834,1511152216,0,ca78fc9a,3977234981,如果奇迹有颜色   那一定是中国红
1283,172.16000,1,25,15138834,1511152368,0,ca78fc9a,3977240363,牛逼毒奶  飞龙骑脸  
1284,205.96000,1,25,15138834,1511152334,0,ca78fc9a,3977241701,惊不惊喜意不意外
1285,382.00300,1,25,15138834,1511152616,0,ca78fc9a,3977247975,背后即是祖国  我们无路可退
1286,439.68300,1,25,15138834,1511152679,0,ca78fc9a,3977250151,祖国万岁
1287,23.26100,1,25,16777215,1511158841,0,24bfcf,3977424887,中国红
1288,27.48000,1,25,15138834,1511158855,0,24bfcf,3977425147,中国红
1289,392.80600,1,25,15138834,1511165281,0,90e326dc,3977564144,背后即是祖国，我们无路可退
1290,78.68600,1,25,16777215,1511176028,0,71e8fc59,3977863183,包子的声音
1291,498.71300,1,25,16777215,1511178354,0,ae8081e4,3977980324,何止不是很好
1292,387.99800,5,25,16777215,1511179470,0,538548ab,3978025201,背后即是祖国，我们无路可退。
1293,100.27200,1,25,15138834,1511180523,0,eb524ea6,3978061499,中国红
1294,322.16700,1,25,16777215,1511184185,0,897265b5,3978203764,如果我们当时有相同的物质，估计肯定会少很多损失
1295,509.60600,1,25,16777215,1511190236,0,a86cc192,3978481494,男神周的晚年都不是很好
1296,13.06200,1,25,15138834,1511191413,0,23c23de6,3978536284,祖国红
1297,78.87000,1,25,16777215,1511196173,0,ac7f5e4f,3978698091,友人A
1298,393.71500,1,25,15138834,1511222193,0,5baec12e,3978882081,背后即是祖国我们无路可退
1299,100.92000,1,25,15138834,1511237268,0,647642b9,3979097673,中国红
1300,174.83400,1,25,15138834,1511237897,0,24bfcf,3979113147,你们对力量一无所知
1301,399.65700,1,25,15138834,1511238051,0,24bfcf,3979123656,背后即是祖国，我们无路可退
1302,17.20100,1,25,15138834,1511238634,0,24bfcf,3979133634,中国红
1303,32.43900,1,25,15138834,1511252451,0,459b06a3,3979446008,打call
1304,250.44900,1,25,16777215,1511256331,0,72795f2,3979524805,显示的朝鲜战争，战士们都吃不饱
1305,98.28500,1,25,15138834,1511256347,0,d05ac211,3979525178,中国红
1306,391.58800,1,25,15138834,1511256535,0,d05ac211,3979531940,背后即是祖国，我们无路可退
1307,399.40800,1,25,15138834,1511256645,0,d05ac211,3979532739,背后即是祖国，我们无路可退
1308,142.51600,5,25,15138834,1511259401,0,a80b08a5,3979609300,试色
1309,19.53900,1,25,15138834,1511259513,0,89ba90ee,3979612170,来波中国红
1310,98.99900,5,25,15138834,1511260035,0,6d76103f,3979628776,中国红
1311,74.66500,1,25,16777215,1511261202,0,8fa6cd18,3979668439,那个时候地球上没有军队能干过中国 更何况是现在呢
1312,156.92800,1,25,13369344,1511263262,0,ea955e96,3979741378,中国红
1313,176.19700,1,25,13369344,1511263309,0,ea955e96,3979742997,60只ssr对120只r
1314,197.07900,1,25,16711680,1511263349,0,ea955e96,3979744388,你中国爸爸永远是你中国爸爸
1315,52.97800,1,25,15138834,1511267619,0,243720a8,3979904551,如果奇迹有颜色，那么一定是中国红！
1316,63.21800,5,25,15138834,1511267541,0,243720a8,3979905203,试色
1317,390.26600,5,25,15138834,1511268964,0,4a92adad,3979957056,背后即是祖国，我们无路可退！
1318,48.33900,1,25,15138834,1511269051,0,b070059e,3979960512,试色
1319,266.59200,1,25,16711680,1511270986,0,a672dadf,3980039229,中国红
1320,389.82500,5,25,15138834,1511324545,0,6ce3ca44,3980908937,背后即是祖国 我们无路可退
1321,40.66000,1,25,16777215,1511327150,0,e03d5e72,3980993798,中国
1322,277.93900,1,25,16777215,1511331070,0,ba091962,3981093200,太子兔阵亡
1323,124.95500,1,25,16711680,1511343194,0,6c4bc562,3981327311,红
1324,50.21900,1,25,16777215,1511347580,0,e801fb46,3981458729,试色
1325,54.69900,1,18,15138834,1511347600,0,e801fb46,3981459391,试色
1326,60.37900,1,25,15138834,1511347615,0,e801fb46,3981459893,中国红
1327,355.66100,1,25,15138834,1511348129,0,e8ea5937,3981477367,中国红
1328,303.40500,1,25,16777215,1511348628,0,d25acfe2,3981494106,估计拉开了减速板
1329,183.83900,1,25,16777215,1511354726,0,618e2db7,3981712391,你们对力量一无所知
1330,52.12200,1,25,15138834,1511358687,0,7da4e7b9,3981867368,中国红????????
1331,395.23800,1,25,16777215,1511361260,0,329f29d7,3981975322,我们无路可退
1332,334.08000,1,25,16777215,1511367592,0,e3956465,3982224124,大声告诉我世界上最强的步兵是哪里？
1333,578.51700,1,25,16777215,1511367939,0,e3956465,3982233936,因为剧本不真实，改写了历史，但电影是很感人的，很好看的
1334,190.00900,5,25,15138834,1511410446,0,51ff5b98,3982672670,刺激不
1335,390.71200,5,25,15138834,1511410773,0,51ff5b98,3982693043,背后既是祖国我们无路可退
1336,402.39700,1,25,15138834,1511416592,0,2928868e,3982866208,无路可退
1337,409.46800,1,25,16711680,1511419107,0,c04fad0,3982914765,背后既是祖国，我们无路可退！
1338,574.26200,1,25,16777215,1511422668,0,796a88d4,3982981097,豆瓣都是一群文青鄙人
1339,145.80100,1,25,16711680,1511423985,0,44c862ad,3983003534,颜色测试
1340,154.92000,1,25,16711680,1511423994,0,44c862ad,3983003697,中国红
1341,134.47900,1,25,15138834,1511426753,0,ebdefbec,3983079364,中国红
1342,32.08500,1,25,15138834,1511428400,0,8d936e74,3983116432,中国红
1343,39.16800,1,25,15138834,1511428412,0,8d936e74,3983116701,有人吗
1344,44.21900,1,25,15138834,1511428732,0,e9dca000,3983123572,中国红
1345,391.62200,1,25,15138834,1511429092,0,e9dca000,3983132027,背后即使祖国，我们无路可退！！！！！！！
1346,375.82100,1,25,16777215,1511431839,0,64f54e13,3983205227,前方高能
1347,215.00000,1,25,16711680,1511433480,0,b1008e46,3983253951,你对强大一无所知
1348,431.00000,1,25,16711680,1511433696,0,b1008e46,3983260839,背后即是祖国 我们无路可退
1349,485.00000,1,25,16711680,1511433488,0,b1008e46,3983262560,幸福 并感激着
1350,543.00000,1,25,16711680,1511433808,0,b1008e46,3983264407,胜利的歌我要再唱一遍
1351,632.15200,1,25,15138834,1511434012,0,e6a55bb0,3983270844,集结号强烈推荐
1352,21.82300,1,25,16777215,1511434387,0,6b2688f5,3983282866,可来劲会哦KKK路考虑噜啦噜啦
1353,38.20000,1,25,15138834,1511439065,0,ace7e4b4,3983440954,红
1354,35.34700,1,25,15138834,1511440910,0,eec97f07,3983503383,中国红
1355,97.61900,1,25,15138834,1511442402,0,23ef5d04,3983558892,中国红
1356,185.49900,1,25,15138834,1511442534,0,23ef5d04,3983563304,你们对力量一无所知
1357,118.61100,1,25,16777215,1511443509,0,318dc7c,3983600848,好可爱
1358,141.94200,1,25,16777215,1511443572,0,318dc7c,3983603502,其实谁也不想打仗啊
1359,228.81100,1,25,16777215,1511443761,0,318dc7c,3983614751,啊这个弹起来的梗
1360,303.21100,1,25,16777215,1511443950,0,318dc7c,3983618487,唉
1361,390.41500,1,25,15138834,1511445992,0,3088b984,3983719381,背后即是祖国，我们无路可退
1362,500.80900,1,25,41194,1511447273,0,9a9d13a6,3983766455,已经不仅仅是不好了 算了讨厌的破事就不要提了
1363,39.74100,1,25,15138834,1511448186,0,f6534018,3983807819,中国
1364,383.11900,5,25,16711680,1511448902,0,b22e8ec7,3983838889,背后既是祖国，我们无路可退
1365,502.20800,1,25,16777215,1511451731,0,465d13e9,3983952992,东风快递，使命必达
1366,38.08000,1,25,16777215,1511454095,0,280c8a1f,3984028627,让我升级
1367,68.62900,1,25,15138834,1511457410,0,fdcc1e6d,3984110971,先红为敬
1368,164.06600,1,25,16777215,1511514954,0,b03b32e1,3984951990,656
1369,200.26900,1,25,10027008,1511514990,0,b03b32e1,3984953002,先红为敬
1370,51.61400,1,25,15138834,1511516040,0,c1b86550,3984989954,中国红
1371,178.13900,1,25,15138834,1511516746,0,a9cdd573,3985020286,你们对力量一无所知
1372,137.55700,5,25,15138834,1511517075,0,f94166d3,3985023341,试色
1373,388.12200,1,25,15138834,1511517248,0,a9cdd573,3985028662,背后即是祖国，我们无路可退
1374,482.60200,1,25,15138834,1511517364,0,a9cdd573,3985032537,胜利的歌我要再唱一遍
1375,213.76300,1,25,16777215,1511517701,0,3fd7a6de,3985044114,前面的，别把什么都说成98k，真tm军盲，这是PPD
1376,159.23000,1,25,15138834,1511520389,0,c2ff87b3,3985145755,中国红
1377,175.46500,5,25,15138834,1511520336,0,c2ff87b3,3985147429,你们对力量一无所知
1378,391.10200,5,25,15138834,1511520575,0,c2ff87b3,3985157210,背后即是祖国，我们无路可退
1379,376.26700,1,25,16777215,1511523495,0,bfac2b00,3985275468,背后就是祖国我们无路可退
1380,389.12700,5,25,15138834,1511523282,0,bfac2b00,3985276822,背后就是祖国我们无路可退
1381,390.59300,5,25,15138834,1511523561,0,e163cb61,3985277503,背后即是祖国，我们无路可退！
1382,368.82200,5,25,15138834,1511526314,0,e59de414,3985399268,背后即是祖国，我已无路可退！！！
1383,507.40900,4,25,16707842,1511526589,0,e59de414,3985412358,奔跑吧骄傲的少年
1384,511.68900,4,25,16707842,1511526600,0,e59de414,3985412812,年轻的心里面
1385,518.28600,4,25,16707842,1511526611,0,e59de414,3985414081,燃烧吧！骄傲的热血！
1386,2.47300,1,25,16711680,1511528700,0,4f5a79b7,3985509863,豫章书院   还我暴漫！！！！！！！！！
1387,13.49900,1,25,15138834,1511533075,0,c578bce3,3985728012,来找虐了
1388,46.05900,1,25,15138834,1511533115,0,c578bce3,3985730150,不要哭，眼泪会冻住
1389,197.53900,1,25,15138834,1511533277,0,c578bce3,3985738703,跳出三个壮汉兔
1390,366.82200,1,25,15138834,1511533460,0,c578bce3,3985748481,兔子要耍流氓了！他们要用生命耍流氓了！
1391,377.18200,1,25,15138834,1511533461,0,c578bce3,3985749535,背后即是祖国，我们无路可退！
1392,251.23600,5,25,15138834,1511533480,0,a7ea691,3985750548,给老子一板砖，再去三八线上浪一回
1393,393.66200,1,25,15138834,1511533412,0,c578bce3,3985751080,背后即是祖国，我们无路可退！
1394,409.18200,1,25,15138834,1511533538,0,c578bce3,3985752778,背后即是祖国，现在，回来吧！
1395,391.08600,5,25,15138834,1511533639,0,a7ea691,3985759187,背后即是祖国，我们无路可退
1396,313.53700,1,25,16777215,1511535825,0,4e486603,3985875065,"当时兔子以秃子作为参照,吃了大亏"
1397,68.36000,1,25,15138834,1511536906,0,42e4f1ef,3985936355,中国红
1398,390.56200,1,25,16777215,1511538029,0,357373cb,3985997277,那些说在东北玩泥巴的人呢，在别的地方说无所谓但是你在这里说，你有罪
1399,132.36800,1,25,16777215,1511538882,0,b05a459e,3986034748,麦克阿瑟
1400,391.82200,1,25,16777215,1511548399,0,9bcdea4c,3986269201,背后既是祖国，我们无路可退
1401,178.79000,1,25,16777215,1511548750,0,d7051d67,3986272044,黄旭东你好
1402,393.11200,5,25,15138834,1511548889,0,d7051d67,3986274604,背后即是祖国，我们无路可退
1403,49.06200,1,25,16777215,1511570567,0,c96f6f62,3986436094,我不要哭嘤嘤嘤
1404,107.77200,1,25,16777215,1511570726,0,c96f6f62,3986437317,好可爱！！！！！
1405,165.73400,1,25,16777215,1511570793,0,c96f6f62,3986438560,住手，无耻老贼
1406,262.31000,1,25,15138834,1511570900,0,c96f6f62,3986440609,住手，无耻老贼！！！！？
1407,402.55900,1,25,15138834,1511571625,0,499c15cc,3986460983,背后即是祖国，我们无路可退
1408,115.24500,1,18,16777215,1511574177,0,bda5b96f,3986515672,试色
1409,36.86400,1,25,15138834,1511584535,0,e64cab81,3986873671,中国红
1410,150.48100,1,25,13369344,1511589068,0,67db8e08,3987060130,中国红试色
1411,170.90300,1,25,16711680,1511589088,0,67db8e08,3987060942,在试中国红
1412,392.58400,5,25,15138834,1511592391,0,6cd648bd,3987190352,背后即是祖国，我们无路可退
1413,140.59600,1,25,15138834,1511594273,0,798b9d74,3987261918,你们想回家，我们也想好好过个圣诞节
1414,176.07300,1,25,15138834,1511594411,0,798b9d74,3987263516,你们对力量一无所知
1415,383.73200,1,25,15138834,1511594521,0,798b9d74,3987271137,背后即是祖国，我们已经无路可退！
1416,30.70900,1,25,16711680,1511597091,0,b025c6ea,3987370095,中国红
1417,37.92100,1,25,15138834,1511598494,0,733b42db,3987436717,中国红
